Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,420,"Broad beans and horse beans, green",2021,2021,kg/ha,8016.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,420,"Broad beans and horse beans, green",2021,2021,t,4970.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,420,"Broad beans and horse beans, green",2022,2022,kg/ha,8078.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,420,"Broad beans and horse beans, green",2022,2022,t,3070.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1961,1961,kg/ha,20315.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1961,1961,t,174974.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1962,1962,kg/ha,18581.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1962,1962,t,156824.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1963,1963,kg/ha,23115.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1963,1963,t,199371.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1964,1964,kg/ha,25041.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1964,1964,t,224420.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1965,1965,kg/ha,21929.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1965,1965,t,170610.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1966,1966,kg/ha,23882.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1966,1966,t,198319.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1967,1967,kg/ha,25186.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1967,1967,t,224887.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1968,1968,kg/ha,21299.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1968,1968,t,175530.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1969,1969,kg/ha,22872.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1969,1969,t,204798.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1970,1970,kg/ha,28214.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1970,1970,t,250286.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1971,1971,kg/ha,28885.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1971,1971,t,230680.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1972,1972,kg/ha,31506.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1972,1972,t,230500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1973,1973,kg/ha,27154.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1973,1973,t,227200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1974,1974,kg/ha,26614.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1974,1974,t,236600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1975,1975,kg/ha,27169.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1975,1975,t,232900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1976,1976,kg/ha,31470.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1976,1976,t,267500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1977,1977,kg/ha,29130.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1977,1977,t,268000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1978,1978,kg/ha,23655.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1978,1978,t,220000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1979,1979,kg/ha,29080.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1979,1979,t,253000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1980,1980,kg/ha,28131.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1980,1980,t,256000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1981,1981,kg/ha,28811.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1981,1981,t,291000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1982,1982,kg/ha,28786.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1982,1982,t,296500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1983,1983,kg/ha,26804.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1983,1983,t,246600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1984,1984,kg/ha,26595.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1984,1984,t,250000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1985,1985,kg/ha,28229.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1985,1985,t,271000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1986,1986,kg/ha,33636.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1986,1986,t,333000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1987,1987,kg/ha,28369.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1987,1987,t,261000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1988,1988,kg/ha,29569.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1988,1988,t,275000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1989,1989,kg/ha,36455.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1989,1989,t,288000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1990,1990,kg/ha,34342.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1990,1990,t,261000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1991,1991,kg/ha,28978.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1991,1991,t,248000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1992,1992,kg/ha,37107.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1992,1992,t,353000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1993,1993,kg/ha,34151.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1993,1993,t,324100.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1994,1994,kg/ha,33274.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1994,1994,t,302800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1995,1995,kg/ha,36075.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1995,1995,t,285000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1996,1996,kg/ha,31314.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1996,1996,t,328800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1997,1997,kg/ha,33784.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1997,1997,t,314200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1998,1998,kg/ha,33411.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1998,1998,t,284000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,1999,1999,kg/ha,33471.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,1999,1999,t,291200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2000,2000,kg/ha,31717.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2000,2000,t,274200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2001,2001,kg/ha,30277.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2001,2001,t,249000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2002,2002,kg/ha,31481.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2002,2002,t,255000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2003,2003,kg/ha,35187.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2003,2003,t,281500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2004,2004,kg/ha,36307.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2004,2004,t,282500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2005,2005,kg/ha,37077.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2005,2005,t,268000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2006,2006,kg/ha,35866.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2006,2006,t,269000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2007,2007,kg/ha,55576.9
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2007,2007,t,289000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2008,2008,kg/ha,60392.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2008,2008,t,308000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2009,2009,kg/ha,57449.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2009,2009,t,281500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2010,2010,kg/ha,58936.2
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2010,2010,t,277000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2011,2011,kg/ha,56087.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2011,2011,t,258000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2012,2012,kg/ha,42273.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2012,2012,t,248400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2013,2013,kg/ha,42220.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2013,2013,t,275700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2014,2014,kg/ha,45768.1
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2014,2014,t,274700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2015,2015,kg/ha,45460.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2015,2015,t,269900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2016,2016,kg/ha,41371.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2016,2016,t,245500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2017,2017,kg/ha,44042.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2017,2017,t,271700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2018,2018,kg/ha,35598.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2018,2018,t,210030.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2019,2019,kg/ha,40277.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2019,2019,t,245290.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2020,2020,kg/ha,39286.6
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2020,2020,t,246720.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2021,2021,kg/ha,37398.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2021,2021,t,231870.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,358,Cabbages,2022,2022,kg/ha,38674.3
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,358,Cabbages,2022,2022,t,237460.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,101,Canary seed,1961,1961,kg/ha,2134.5
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1961,1961,t,2301.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,101,Canary seed,1962,1962,kg/ha,2291.8
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1962,1962,t,5741.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,101,Canary seed,1963,1963,kg/ha,2077.7
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1963,1963,t,1311.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5412,Yield,101,Canary seed,1964,1964,kg/ha,2494.7
